threshold;total_number_messages_human;total_number_messages_robot;firefighter_decisions;firefighter_danger;firefighter_danger_rate;total_allocations_human;total_allocations_robot;total_allocations;total_interventions;disagreement_rate;sensitivity;decision;world_nr;tick_nr
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;802
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;803
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;804
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;805
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;806
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;807
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;808
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;809
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;810
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;811
4.2;13;45;0;0;0;4;2;6;0;0.0;5.2;;1;812
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;813
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;814
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;815
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;816
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;817
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;818
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;819
4.2;13;46;0;0;0;4;2;6;0;0.0;5.2;;1;820
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;821
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;822
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;823
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;824
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;825
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;826
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;827
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;828
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;829
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;830
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;831
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;832
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;833
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;834
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;835
4.2;13;47;0;0;0;4;2;6;0;0.0;5.2;;1;836
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;837
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;838
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;839
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;840
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;841
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;842
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;843
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;844
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;845
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;846
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;847
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;848
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;849
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;850
4.2;13;48;0;0;0;4;2;6;0;0.0;5.2;;1;851
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;852
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;853
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;854
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;855
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;856
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;857
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;858
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;859
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;860
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;861
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;862
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;863
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;864
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;865
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;866
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;867
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;868
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;869
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;870
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;871
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;872
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;873
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;874
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;875
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;876
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;877
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;878
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;879
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;880
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;881
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;882
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;883
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;884
4.2;14;48;0;0;0;4;2;6;0;0.0;5.2;;1;885
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;886
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;887
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;888
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;889
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;890
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;891
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;892
4.2;14;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;893
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;894
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;895
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;896
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;897
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;898
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;899
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;900
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;901
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;902
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;903
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;904
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;905
4.2;15;49;1;0;0.0;4;3;7;0;0.0;0.5;;1;906
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;907
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;908
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;909
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;910
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;911
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;912
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;913
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;914
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;915
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;916
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;917
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;918
4.2;15;50;1;0;0.0;4;3;7;0;0.0;0.5;;1;919
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;920
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;921
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;922
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;923
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;924
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;925
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;926
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;927
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;928
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;929
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;930
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;931
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;932
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;933
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;934
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;935
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;936
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;937
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;938
4.2;15;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;939
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;940
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;941
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;942
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;943
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;944
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;945
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;946
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;947
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;948
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;949
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;950
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;951
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;952
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;953
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;954
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;955
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;956
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;957
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;958
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;959
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;960
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;961
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;962
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;963
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;964
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;965
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;966
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;967
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;968
4.2;16;51;1;0;0.0;4;3;7;0;0.0;0.5;;1;969
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;970
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;971
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;972
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;973
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;974
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;975
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;976
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;977
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;978
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;979
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;980
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;981
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;982
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;983
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;984
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;985
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;986
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;987
4.2;16;52;2;0;0.0;4;4;8;0;0.0;0.8;;1;988
4.2;16;53;2;0;0.0;4;4;8;0;0.0;0.8;;1;989
4.2;16;53;2;0;0.0;4;4;8;0;0.0;0.8;;1;990
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;991
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;992
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;993
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;994
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;995
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;996
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;997
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;998
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;999
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1000
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1001
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1002
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1003
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1004
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1005
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1006
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1007
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1008
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1009
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1010
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1011
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1012
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1013
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1014
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1015
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1016
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1017
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1018
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1019
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1020
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1021
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1022
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1023
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1024
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1025
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1026
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1027
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1028
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1029
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1030
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1031
4.2;16;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1032
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1033
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1034
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1035
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1036
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1037
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1038
4.2;17;54;2;0;0.0;4;4;8;0;0.0;0.8;;1;1039
4.2;17;56;2;0;0.0;5;4;9;0;0.0;5.1;;1;1040
4.2;17;56;2;0;0.0;5;4;9;0;0.0;5.1;;1;1041
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1042
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1043
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1044
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1045
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1046
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1047
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1048
4.2;17;57;2;0;0.0;5;4;9;0;0.0;5.1;;1;1049
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1050
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1051
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1052
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1053
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1054
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1055
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1056
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1057
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1058
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1059
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1060
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1061
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1062
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1063
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1064
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1065
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1066
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1067
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1068
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1069
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1070
4.2;17;58;2;0;0.0;5;4;9;0;0.0;5.1;;1;1071
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1072
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1073
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1074
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1075
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1076
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1077
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1078
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1079
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1080
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1081
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1082
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1083
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1084
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1085
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1086
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1087
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1088
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1089
4.2;17;59;2;0;0.0;5;4;9;0;0.0;5.1;;1;1090
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1091
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1092
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1093
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1094
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1095
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1096
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1097
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1098
4.2;17;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1099
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1100
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1101
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1102
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1103
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1104
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1105
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1106
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1107
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1108
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1109
4.2;18;60;2;0;0.0;5;4;9;0;0.0;5.1;;1;1110
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1111
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1112
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1113
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1114
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1115
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1116
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1117
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1118
4.2;18;61;2;0;0.0;5;4;9;0;0.0;5.1;;1;1119
4.2;18;62;2;0;0.0;5;4;9;0;0.0;5.1;;1;1120
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1121
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1122
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1123
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1124
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1125
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1126
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1127
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1128
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1129
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1130
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1131
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1132
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1133
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1134
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1135
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1136
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1137
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1138
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1139
4.2;18;63;2;0;0.0;5;4;9;0;0.0;5.1;;1;1140
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1141
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1142
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1143
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1144
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1145
4.2;18;64;2;0;0.0;5;4;9;0;0.0;5.1;;1;1146
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1147
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1148
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1149
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1150
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1151
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1152
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1153
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1154
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1155
4.2;18;65;2;0;0.0;5;4;9;0;0.0;5.1;;1;1156
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1157
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1158
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1159
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1160
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1161
4.2;18;66;2;0;0.0;5;4;9;0;0.0;5.1;;1;1162
4.2;18;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1163
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1164
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1165
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1166
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1167
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1168
4.2;19;68;2;0;0.0;5;4;9;0;0.0;5.1;;1;1169
4.2;19;69;2;0;0.0;5;4;9;0;0.0;5.1;;1;1170
4.2;19;69;2;0;0.0;5;4;9;0;0.0;5.1;;1;1171
4.2;19;69;2;0;0.0;5;4;9;0;0.0;5.1;;1;1172
4.2;19;69;2;0;0.0;5;4;9;0;0.0;5.1;;1;1173
4.2;19;69;2;0;0.0;5;4;9;0;0.0;5.1;;1;1174
4.2;19;70;2;0;0.0;5;4;9;0;0.0;5.1;;1;1175
4.2;19;70;2;0;0.0;5;4;9;0;0.0;5.1;;1;1176
