completeness;brutus_action;brutus_location;world_nr;tick_nr
0.6363636363636364;;(2, 23);1;1280
0.6363636363636364;;(2, 23);1;1281
0.6363636363636364;;(2, 23);1;1282
0.6363636363636364;;(2, 23);1;1283
0.6363636363636364;;(2, 23);1;1284
0.6363636363636364;;(2, 23);1;1285
0.6363636363636364;;(2, 23);1;1286
0.6363636363636364;;(2, 23);1;1287
0.6363636363636364;;(2, 23);1;1288
0.6363636363636364;;(2, 23);1;1289
0.6363636363636364;;(2, 23);1;1290
0.6363636363636364;;(2, 23);1;1291
0.6363636363636364;;(2, 23);1;1292
0.6363636363636364;;(2, 23);1;1293
0.6363636363636364;;(2, 23);1;1294
0.6363636363636364;;(2, 23);1;1295
0.6363636363636364;;(2, 23);1;1296
0.6363636363636364;;(2, 23);1;1297
0.6363636363636364;;(2, 23);1;1298
0.6363636363636364;;(2, 23);1;1299
0.6363636363636364;;(2, 23);1;1300
0.6363636363636364;;(2, 23);1;1301
0.6363636363636364;;(2, 23);1;1302
0.6363636363636364;Idle;(2, 23);1;1303
0.6363636363636364;MoveNorthEast;(3, 22);1;1304
0.6363636363636364;MoveSouth;(3, 23);1;1305
0.6363636363636364;Idle;(3, 23);1;1306
0.6363636363636364;MoveNorth;(3, 22);1;1307
0.6363636363636364;MoveNorthWest;(2, 21);1;1308
0.6363636363636364;MoveNorth;(2, 20);1;1309
0.6363636363636364;MoveNorth;(2, 19);1;1310
0.6363636363636364;MoveNorth;(2, 18);1;1311
0.6363636363636364;Idle;(2, 18);1;1312
0.6363636363636364;MoveNorth;(2, 17);1;1313
0.6363636363636364;MoveNorthWest;(1, 16);1;1314
0.6363636363636364;MoveNorth;(1, 15);1;1315
0.6363636363636364;MoveSouth;(1, 16);1;1316
0.6363636363636364;MoveNorthEast;(2, 15);1;1317
0.6363636363636364;MoveSouth;(2, 16);1;1318
0.6363636363636364;AddObject;(2, 16);1;1319
0.6363636363636364;Idle;(2, 16);1;1320
0.6363636363636364;;(2, 16);1;1321
0.6363636363636364;;(2, 16);1;1322
0.6363636363636364;;(2, 16);1;1323
0.6363636363636364;;(2, 16);1;1324
0.6363636363636364;;(2, 16);1;1325
0.6363636363636364;;(2, 16);1;1326
0.6363636363636364;;(2, 16);1;1327
0.6363636363636364;;(2, 16);1;1328
0.6363636363636364;;(2, 16);1;1329
0.6363636363636364;;(2, 16);1;1330
0.6363636363636364;;(2, 16);1;1331
0.6363636363636364;;(2, 16);1;1332
0.6363636363636364;;(2, 16);1;1333
0.6363636363636364;;(2, 16);1;1334
0.6363636363636364;;(2, 16);1;1335
0.6363636363636364;;(2, 16);1;1336
0.6363636363636364;;(2, 16);1;1337
0.6363636363636364;;(2, 16);1;1338
0.6363636363636364;;(2, 16);1;1339
0.6363636363636364;;(2, 16);1;1340
0.6363636363636364;;(2, 16);1;1341
0.6363636363636364;;(2, 16);1;1342
0.6363636363636364;;(2, 16);1;1343
0.6363636363636364;;(2, 16);1;1344
0.6363636363636364;;(2, 16);1;1345
0.6363636363636364;;(2, 16);1;1346
0.6363636363636364;;(2, 16);1;1347
0.6363636363636364;;(2, 16);1;1348
0.6363636363636364;;(2, 16);1;1349
0.6363636363636364;;(2, 16);1;1350
0.6363636363636364;;(2, 16);1;1351
0.6363636363636364;;(2, 16);1;1352
0.6363636363636364;;(2, 16);1;1353
0.6363636363636364;;(2, 16);1;1354
0.6363636363636364;;(2, 16);1;1355
0.6363636363636364;;(2, 16);1;1356
0.6363636363636364;;(2, 16);1;1357
0.6363636363636364;;(2, 16);1;1358
0.6363636363636364;;(2, 16);1;1359
0.6363636363636364;;(2, 16);1;1360
0.6363636363636364;;(2, 16);1;1361
0.6363636363636364;;(2, 16);1;1362
0.6363636363636364;;(2, 16);1;1363
0.6363636363636364;;(2, 16);1;1364
0.6363636363636364;;(2, 16);1;1365
0.6363636363636364;;(2, 16);1;1366
0.6363636363636364;;(2, 16);1;1367
0.6363636363636364;;(2, 16);1;1368
0.6363636363636364;;(2, 16);1;1369
0.6363636363636364;;(2, 16);1;1370
0.6363636363636364;;(2, 16);1;1371
0.6363636363636364;;(2, 16);1;1372
0.6363636363636364;;(2, 16);1;1373
0.6363636363636364;;(2, 16);1;1374
0.6363636363636364;;(2, 16);1;1375
0.6363636363636364;;(2, 16);1;1376
0.6363636363636364;;(2, 16);1;1377
0.6363636363636364;;(2, 16);1;1378
0.6363636363636364;;(2, 16);1;1379
0.6363636363636364;;(2, 16);1;1380
0.6363636363636364;;(2, 16);1;1381
0.6363636363636364;;(2, 16);1;1382
0.6363636363636364;;(2, 16);1;1383
0.6363636363636364;;(2, 16);1;1384
0.6363636363636364;;(2, 16);1;1385
0.6363636363636364;;(2, 16);1;1386
0.6363636363636364;;(2, 16);1;1387
0.6363636363636364;;(2, 16);1;1388
0.6363636363636364;;(2, 16);1;1389
0.6363636363636364;;(2, 16);1;1390
0.6363636363636364;;(2, 16);1;1391
0.6363636363636364;;(2, 16);1;1392
0.6363636363636364;;(2, 16);1;1393
0.6363636363636364;;(2, 16);1;1394
0.6363636363636364;;(2, 16);1;1395
0.6363636363636364;;(2, 16);1;1396
0.6363636363636364;;(2, 16);1;1397
0.6363636363636364;;(2, 16);1;1398
0.6363636363636364;;(2, 16);1;1399
0.6363636363636364;;(2, 16);1;1400
0.6363636363636364;;(2, 16);1;1401
0.6363636363636364;RemoveObject;(2, 16);1;1402
0.6363636363636364;MoveNorthEast;(3, 15);1;1403
0.6363636363636364;MoveSouth;(3, 16);1;1404
0.6363636363636364;Idle;(3, 16);1;1405
0.6363636363636364;MoveSouthWest;(2, 17);1;1406
0.6363636363636364;MoveSouthEast;(3, 18);1;1407
0.6363636363636364;MoveEast;(4, 18);1;1408
0.6363636363636364;MoveNorthEast;(5, 17);1;1409
0.6363636363636364;MoveNorth;(5, 16);1;1410
0.6363636363636364;MoveNorth;(5, 15);1;1411
0.6363636363636364;MoveNorth;(5, 14);1;1412
0.6363636363636364;MoveNorth;(5, 13);1;1413
0.6363636363636364;MoveNorth;(5, 12);1;1414
0.6363636363636364;MoveNorth;(5, 11);1;1415
0.6363636363636364;MoveNorth;(5, 10);1;1416
0.6363636363636364;MoveNorth;(5, 9);1;1417
0.6363636363636364;MoveNorth;(5, 8);1;1418
0.6363636363636364;MoveNorth;(5, 7);1;1419
0.6363636363636364;MoveNorthWest;(4, 6);1;1420
0.6363636363636364;MoveWest;(3, 6);1;1421
0.6363636363636364;MoveWest;(2, 6);1;1422
0.6363636363636364;Idle;(2, 6);1;1423
0.6363636363636364;MoveSouth;(2, 7);1;1424
0.6363636363636364;MoveSouthWest;(1, 8);1;1425
0.6363636363636364;MoveSouth;(1, 9);1;1426
0.6363636363636364;AddObject;(1, 9);1;1427
0.7272727272727273;MoveNorthEast;(2, 8);1;1428
0.7272727272727273;AddObject;(2, 8);1;1429
0.7272727272727273;MoveSouth;(2, 9);1;1430
0.7272727272727273;AddObject;(2, 9);1;1431
0.7272727272727273;MoveNorthEast;(3, 8);1;1432
0.7272727272727273;MoveSouth;(3, 9);1;1433
0.7272727272727273;Idle;(3, 9);1;1434
0.7272727272727273;;(3, 9);1;1435
0.7272727272727273;;(3, 9);1;1436
0.7272727272727273;;(3, 9);1;1437
0.7272727272727273;;(3, 9);1;1438
0.7272727272727273;;(3, 9);1;1439
0.7272727272727273;;(3, 9);1;1440
0.7272727272727273;;(3, 9);1;1441
0.7272727272727273;;(3, 9);1;1442
0.7272727272727273;;(3, 9);1;1443
0.7272727272727273;;(3, 9);1;1444
0.7272727272727273;;(3, 9);1;1445
0.7272727272727273;;(3, 9);1;1446
0.7272727272727273;;(3, 9);1;1447
0.7272727272727273;;(3, 9);1;1448
0.7272727272727273;;(3, 9);1;1449
0.7272727272727273;;(3, 9);1;1450
0.7272727272727273;;(3, 9);1;1451
0.7272727272727273;;(3, 9);1;1452
0.7272727272727273;;(3, 9);1;1453
0.7272727272727273;;(3, 9);1;1454
0.7272727272727273;;(3, 9);1;1455
0.7272727272727273;;(3, 9);1;1456
0.7272727272727273;;(3, 9);1;1457
0.7272727272727273;;(3, 9);1;1458
0.7272727272727273;;(3, 9);1;1459
0.7272727272727273;;(3, 9);1;1460
0.7272727272727273;;(3, 9);1;1461
0.7272727272727273;;(3, 9);1;1462
0.7272727272727273;;(3, 9);1;1463
0.7272727272727273;;(3, 9);1;1464
0.7272727272727273;;(3, 9);1;1465
0.7272727272727273;;(3, 9);1;1466
0.7272727272727273;;(3, 9);1;1467
0.7272727272727273;;(3, 9);1;1468
0.7272727272727273;;(3, 9);1;1469
0.7272727272727273;;(3, 9);1;1470
0.7272727272727273;;(3, 9);1;1471
0.7272727272727273;;(3, 9);1;1472
0.7272727272727273;;(3, 9);1;1473
0.7272727272727273;;(3, 9);1;1474
0.7272727272727273;;(3, 9);1;1475
0.7272727272727273;;(3, 9);1;1476
0.7272727272727273;;(3, 9);1;1477
0.7272727272727273;;(3, 9);1;1478
0.7272727272727273;;(3, 9);1;1479
0.7272727272727273;;(3, 9);1;1480
0.7272727272727273;;(3, 9);1;1481
0.7272727272727273;;(3, 9);1;1482
0.7272727272727273;RemoveObject;(3, 9);1;1483
0.7272727272727273;;(3, 9);1;1484
0.7272727272727273;;(3, 9);1;1485
0.7272727272727273;;(3, 9);1;1486
0.7272727272727273;;(3, 9);1;1487
0.7272727272727273;;(3, 9);1;1488
0.7272727272727273;;(3, 9);1;1489
0.7272727272727273;;(3, 9);1;1490
0.7272727272727273;;(3, 9);1;1491
0.7272727272727273;;(3, 9);1;1492
0.7272727272727273;RemoveObject;(3, 9);1;1493
0.7272727272727273;Idle;(3, 9);1;1494
0.7272727272727273;Idle;(3, 9);1;1495
0.7272727272727273;MoveWest;(2, 9);1;1496
0.7272727272727273;RemoveObject;(2, 9);1;1497
0.7272727272727273;CarryObject;(2, 9);1;1498
0.7272727272727273;MoveNorth;(2, 8);1;1499
0.7272727272727273;MoveNorth;(2, 7);1;1500
0.7272727272727273;;(2, 7);1;1501
0.7272727272727273;;(2, 7);1;1502
0.7272727272727273;;(2, 7);1;1503
0.7272727272727273;;(2, 7);1;1504
0.7272727272727273;;(2, 7);1;1505
0.7272727272727273;;(2, 7);1;1506
0.7272727272727273;;(2, 7);1;1507
0.7272727272727273;;(2, 7);1;1508
0.7272727272727273;;(2, 7);1;1509
0.7272727272727273;;(2, 7);1;1510
0.7272727272727273;;(2, 7);1;1511
0.7272727272727273;;(2, 7);1;1512
0.7272727272727273;;(2, 7);1;1513
0.7272727272727273;;(2, 7);1;1514
0.7272727272727273;;(2, 7);1;1515
0.7272727272727273;;(2, 7);1;1516
0.7272727272727273;;(2, 7);1;1517
0.7272727272727273;;(2, 7);1;1518
0.7272727272727273;;(2, 7);1;1519
0.7272727272727273;;(2, 7);1;1520
0.7272727272727273;;(2, 7);1;1521
0.7272727272727273;;(2, 7);1;1522
0.7272727272727273;;(2, 7);1;1523
0.7272727272727273;;(2, 7);1;1524
0.7272727272727273;;(2, 7);1;1525
0.7272727272727273;;(2, 7);1;1526
0.7272727272727273;;(2, 7);1;1527
0.7272727272727273;;(2, 7);1;1528
0.7272727272727273;;(2, 7);1;1529
0.7272727272727273;;(2, 7);1;1530
0.7272727272727273;RemoveObject;(2, 7);1;1531
0.7272727272727273;Idle;(2, 7);1;1532
0.7272727272727273;MoveNorthEast;(3, 6);1;1533
0.7272727272727273;MoveEast;(4, 6);1;1534
0.7272727272727273;MoveEast;(5, 6);1;1535
0.7272727272727273;MoveEast;(6, 6);1;1536
0.7272727272727273;MoveEast;(7, 6);1;1537
0.7272727272727273;MoveEast;(8, 6);1;1538
0.7272727272727273;MoveEast;(9, 6);1;1539
0.7272727272727273;MoveEast;(10, 6);1;1540
0.7272727272727273;MoveEast;(11, 6);1;1541
0.7272727272727273;MoveEast;(12, 6);1;1542
0.7272727272727273;MoveEast;(13, 6);1;1543
0.7272727272727273;MoveEast;(14, 6);1;1544
0.7272727272727273;MoveEast;(15, 6);1;1545
0.7272727272727273;MoveEast;(16, 6);1;1546
0.7272727272727273;MoveEast;(17, 6);1;1547
0.7272727272727273;MoveEast;(18, 6);1;1548
0.7272727272727273;MoveSouthEast;(19, 7);1;1549
0.7272727272727273;MoveSouthEast;(20, 8);1;1550
0.7272727272727273;MoveEast;(21, 8);1;1551
0.7272727272727273;MoveSouthEast;(22, 9);1;1552
0.7272727272727273;MoveEast;(23, 9);1;1553
0.7272727272727273;MoveEast;(24, 9);1;1554
0.7272727272727273;MoveSouthEast;(25, 10);1;1555
0.8181818181818182;Drop;(25, 10);1;1556
0.8181818181818182;Idle;(25, 10);1;1557
0.8181818181818182;MoveWest;(24, 10);1;1558
0.8181818181818182;MoveWest;(23, 10);1;1559
0.8181818181818182;MoveWest;(22, 10);1;1560
0.8181818181818182;MoveNorthWest;(21, 9);1;1561
0.8181818181818182;MoveNorthWest;(20, 8);1;1562
0.8181818181818182;MoveNorthWest;(19, 7);1;1563
0.8181818181818182;MoveNorthWest;(18, 6);1;1564
0.8181818181818182;MoveWest;(17, 6);1;1565
0.8181818181818182;MoveWest;(16, 6);1;1566
0.8181818181818182;MoveWest;(15, 6);1;1567
0.8181818181818182;MoveWest;(14, 6);1;1568
0.8181818181818182;MoveWest;(13, 6);1;1569
0.8181818181818182;MoveWest;(12, 6);1;1570
0.8181818181818182;MoveWest;(11, 6);1;1571
0.8181818181818182;MoveWest;(10, 6);1;1572
0.8181818181818182;MoveWest;(9, 6);1;1573
0.8181818181818182;MoveWest;(8, 6);1;1574
0.8181818181818182;MoveWest;(7, 6);1;1575
0.8181818181818182;MoveWest;(6, 6);1;1576
0.8181818181818182;MoveWest;(5, 6);1;1577
0.8181818181818182;MoveWest;(4, 6);1;1578
0.8181818181818182;MoveWest;(3, 6);1;1579
0.8181818181818182;MoveSouthWest;(2, 7);1;1580
0.8181818181818182;MoveSouth;(2, 8);1;1581
0.8181818181818182;MoveSouthEast;(3, 9);1;1582
0.8181818181818182;RemoveObject;(3, 9);1;1583
0.8181818181818182;CarryObject;(3, 9);1;1584
0.8181818181818182;MoveNorth;(3, 8);1;1585
0.8181818181818182;MoveNorthWest;(2, 7);1;1586
0.8181818181818182;MoveNorthEast;(3, 6);1;1587
0.8181818181818182;MoveEast;(4, 6);1;1588
0.8181818181818182;MoveEast;(5, 6);1;1589
0.8181818181818182;MoveEast;(6, 6);1;1590
0.8181818181818182;MoveEast;(7, 6);1;1591
0.8181818181818182;MoveEast;(8, 6);1;1592
0.8181818181818182;MoveEast;(9, 6);1;1593
0.8181818181818182;MoveEast;(10, 6);1;1594
0.8181818181818182;MoveEast;(11, 6);1;1595
0.8181818181818182;MoveEast;(12, 6);1;1596
0.8181818181818182;MoveEast;(13, 6);1;1597
0.8181818181818182;MoveEast;(14, 6);1;1598
0.8181818181818182;MoveEast;(15, 6);1;1599
0.8181818181818182;MoveEast;(16, 6);1;1600
0.8181818181818182;MoveEast;(17, 6);1;1601
0.8181818181818182;MoveEast;(18, 6);1;1602
0.8181818181818182;MoveSouthEast;(19, 7);1;1603
0.8181818181818182;MoveSouthEast;(20, 8);1;1604
0.8181818181818182;MoveSouthEast;(21, 9);1;1605
0.8181818181818182;MoveSouthEast;(22, 10);1;1606
0.8181818181818182;MoveEast;(23, 10);1;1607
0.8181818181818182;MoveEast;(24, 10);1;1608
0.8181818181818182;MoveSouthEast;(25, 11);1;1609
0.9090909090909091;Drop;(25, 11);1;1610
0.9090909090909091;Idle;(25, 11);1;1611
0.9090909090909091;MoveSouthWest;(24, 12);1;1612
0.9090909090909091;MoveSouthWest;(23, 13);1;1613
0.9090909090909091;MoveSouthWest;(22, 14);1;1614
0.9090909090909091;MoveSouthWest;(21, 15);1;1615
0.9090909090909091;MoveSouthWest;(20, 16);1;1616
0.9090909090909091;MoveSouthWest;(19, 17);1;1617
0.9090909090909091;MoveSouthWest;(18, 18);1;1618
0.9090909090909091;MoveWest;(17, 18);1;1619
0.9090909090909091;MoveWest;(16, 18);1;1620
0.9090909090909091;MoveWest;(15, 18);1;1621
0.9090909090909091;MoveWest;(14, 18);1;1622
0.9090909090909091;MoveWest;(13, 18);1;1623
0.9090909090909091;MoveWest;(12, 18);1;1624
0.9090909090909091;MoveWest;(11, 18);1;1625
0.9090909090909091;MoveWest;(10, 18);1;1626
0.9090909090909091;MoveWest;(9, 18);1;1627
0.9090909090909091;MoveWest;(8, 18);1;1628
0.9090909090909091;MoveWest;(7, 18);1;1629
0.9090909090909091;MoveWest;(6, 18);1;1630
0.9090909090909091;MoveSouthWest;(5, 19);1;1631
0.9090909090909091;MoveWest;(4, 19);1;1632
0.9090909090909091;MoveWest;(3, 19);1;1633
0.9090909090909091;MoveSouthWest;(2, 20);1;1634
0.9090909090909091;Idle;(2, 20);1;1635
0.9090909090909091;MoveSouth;(2, 21);1;1636
0.9090909090909091;MoveSouthWest;(1, 22);1;1637
0.9090909090909091;MoveSouth;(1, 23);1;1638
0.9090909090909091;MoveNorthEast;(2, 22);1;1639
0.9090909090909091;MoveSouth;(2, 23);1;1640
0.9090909090909091;Idle;(2, 23);1;1641
0.9090909090909091;;(2, 23);1;1642
0.9090909090909091;;(2, 23);1;1643
0.9090909090909091;;(2, 23);1;1644
0.9090909090909091;;(2, 23);1;1645
0.9090909090909091;;(2, 23);1;1646
0.9090909090909091;;(2, 23);1;1647
0.9090909090909091;;(2, 23);1;1648
0.9090909090909091;;(2, 23);1;1649
0.9090909090909091;;(2, 23);1;1650
0.9090909090909091;;(2, 23);1;1651
0.9090909090909091;;(2, 23);1;1652
0.9090909090909091;;(2, 23);1;1653
0.9090909090909091;;(2, 23);1;1654
0.9090909090909091;;(2, 23);1;1655
0.9090909090909091;;(2, 23);1;1656
0.9090909090909091;;(2, 23);1;1657
0.9090909090909091;;(2, 23);1;1658
0.9090909090909091;;(2, 23);1;1659
0.9090909090909091;;(2, 23);1;1660
0.9090909090909091;;(2, 23);1;1661
0.9090909090909091;;(2, 23);1;1662
0.9090909090909091;;(2, 23);1;1663
0.9090909090909091;;(2, 23);1;1664
0.9090909090909091;;(2, 23);1;1665
0.9090909090909091;;(2, 23);1;1666
0.9090909090909091;;(2, 23);1;1667
0.9090909090909091;;(2, 23);1;1668
0.9090909090909091;;(2, 23);1;1669
0.9090909090909091;;(2, 23);1;1670
0.9090909090909091;;(2, 23);1;1671
0.9090909090909091;;(2, 23);1;1672
0.9090909090909091;;(2, 23);1;1673
0.9090909090909091;;(2, 23);1;1674
0.9090909090909091;;(2, 23);1;1675
0.9090909090909091;;(2, 23);1;1676
0.9090909090909091;;(2, 23);1;1677
0.9090909090909091;;(2, 23);1;1678
0.9090909090909091;;(2, 23);1;1679
0.9090909090909091;;(2, 23);1;1680
0.9090909090909091;;(2, 23);1;1681
0.9090909090909091;;(2, 23);1;1682
0.9090909090909091;;(2, 23);1;1683
0.9090909090909091;;(2, 23);1;1684
0.9090909090909091;;(2, 23);1;1685
0.9090909090909091;;(2, 23);1;1686
0.9090909090909091;;(2, 23);1;1687
0.9090909090909091;;(2, 23);1;1688
0.9090909090909091;;(2, 23);1;1689
0.9090909090909091;;(2, 23);1;1690
0.9090909090909091;;(2, 23);1;1691
0.9090909090909091;;(2, 23);1;1692
0.9090909090909091;;(2, 23);1;1693
0.9090909090909091;;(2, 23);1;1694
0.9090909090909091;;(2, 23);1;1695
0.9090909090909091;;(2, 23);1;1696
0.9090909090909091;;(2, 23);1;1697
0.9090909090909091;;(2, 23);1;1698
0.9090909090909091;;(2, 23);1;1699
0.9090909090909091;;(2, 23);1;1700
0.9090909090909091;;(2, 23);1;1701
0.9090909090909091;;(2, 23);1;1702
0.9090909090909091;;(2, 23);1;1703
0.9090909090909091;;(2, 23);1;1704
0.9090909090909091;;(2, 23);1;1705
0.9090909090909091;;(2, 23);1;1706
0.9090909090909091;;(2, 23);1;1707
0.9090909090909091;RemoveObject;(2, 23);1;1708
0.9090909090909091;MoveNorthEast;(3, 22);1;1709
0.9090909090909091;MoveSouth;(3, 23);1;1710
0.9090909090909091;Idle;(3, 23);1;1711
0.9090909090909091;;(3, 23);1;1712
0.9090909090909091;;(3, 23);1;1713
0.9090909090909091;;(3, 23);1;1714
0.9090909090909091;;(3, 23);1;1715
0.9090909090909091;;(3, 23);1;1716
0.9090909090909091;;(3, 23);1;1717
0.9090909090909091;;(3, 23);1;1718
0.9090909090909091;;(3, 23);1;1719
0.9090909090909091;;(3, 23);1;1720
0.9090909090909091;;(3, 23);1;1721
0.9090909090909091;;(3, 23);1;1722
0.9090909090909091;;(3, 23);1;1723
0.9090909090909091;;(3, 23);1;1724
0.9090909090909091;;(3, 23);1;1725
0.9090909090909091;;(3, 23);1;1726
0.9090909090909091;;(3, 23);1;1727
0.9090909090909091;;(3, 23);1;1728
0.9090909090909091;;(3, 23);1;1729
0.9090909090909091;;(3, 23);1;1730
0.9090909090909091;;(3, 23);1;1731
0.9090909090909091;;(3, 23);1;1732
0.9090909090909091;;(3, 23);1;1733
0.9090909090909091;;(3, 23);1;1734
1.0;;(3, 23);1;1735
