completeness;brutus_action;brutus_location;world_nr;tick_nr
0.6363636363636364;MoveWest;(10, 6);1;1294
0.6363636363636364;MoveWest;(9, 6);1;1295
0.6363636363636364;MoveWest;(8, 6);1;1296
0.6363636363636364;MoveWest;(7, 6);1;1297
0.6363636363636364;MoveWest;(6, 6);1;1298
0.6363636363636364;MoveWest;(5, 6);1;1299
0.6363636363636364;MoveWest;(4, 6);1;1300
0.6363636363636364;MoveWest;(3, 6);1;1301
0.6363636363636364;MoveSouthWest;(2, 7);1;1302
0.6363636363636364;MoveSouth;(2, 8);1;1303
0.6363636363636364;MoveSouthEast;(3, 9);1;1304
0.6363636363636364;RemoveObject;(3, 9);1;1305
0.6363636363636364;CarryObject;(3, 9);1;1306
0.6363636363636364;MoveNorth;(3, 8);1;1307
0.6363636363636364;MoveNorthWest;(2, 7);1;1308
0.6363636363636364;MoveNorthEast;(3, 6);1;1309
0.6363636363636364;MoveEast;(4, 6);1;1310
0.6363636363636364;MoveEast;(5, 6);1;1311
0.6363636363636364;MoveEast;(6, 6);1;1312
0.6363636363636364;MoveEast;(7, 6);1;1313
0.6363636363636364;MoveEast;(8, 6);1;1314
0.6363636363636364;MoveEast;(9, 6);1;1315
0.6363636363636364;MoveEast;(10, 6);1;1316
0.6363636363636364;MoveEast;(11, 6);1;1317
0.6363636363636364;MoveEast;(12, 6);1;1318
0.6363636363636364;MoveEast;(13, 6);1;1319
0.6363636363636364;MoveEast;(14, 6);1;1320
0.6363636363636364;MoveEast;(15, 6);1;1321
0.6363636363636364;MoveEast;(16, 6);1;1322
0.6363636363636364;MoveEast;(17, 6);1;1323
0.6363636363636364;MoveEast;(18, 6);1;1324
0.6363636363636364;MoveSouthEast;(19, 7);1;1325
0.6363636363636364;MoveSouthEast;(20, 8);1;1326
0.6363636363636364;MoveSouthEast;(21, 9);1;1327
0.6363636363636364;MoveSouthEast;(22, 10);1;1328
0.6363636363636364;MoveEast;(23, 10);1;1329
0.6363636363636364;MoveEast;(24, 10);1;1330
0.6363636363636364;MoveSouthEast;(25, 11);1;1331
0.7272727272727273;Drop;(25, 11);1;1332
0.7272727272727273;MoveNorthWest;(24, 10);1;1333
0.7272727272727273;MoveNorthWest;(23, 9);1;1334
0.7272727272727273;MoveWest;(22, 9);1;1335
0.7272727272727273;MoveNorthWest;(21, 8);1;1336
0.7272727272727273;MoveWest;(20, 8);1;1337
0.7272727272727273;MoveNorthWest;(19, 7);1;1338
0.7272727272727273;MoveNorthWest;(18, 6);1;1339
0.7272727272727273;MoveWest;(17, 6);1;1340
0.7272727272727273;MoveWest;(16, 6);1;1341
0.7272727272727273;Idle;(16, 6);1;1342
0.7272727272727273;MoveSouth;(16, 7);1;1343
0.7272727272727273;MoveSouthWest;(15, 8);1;1344
0.7272727272727273;MoveSouth;(15, 9);1;1345
0.7272727272727273;MoveNorthEast;(16, 8);1;1346
0.7272727272727273;MoveSouth;(16, 9);1;1347
0.7272727272727273;MoveNorthEast;(17, 8);1;1348
0.7272727272727273;MoveSouth;(17, 9);1;1349
0.7272727272727273;Idle;(17, 9);1;1350
0.7272727272727273;MoveNorth;(17, 8);1;1351
0.7272727272727273;MoveNorthWest;(16, 7);1;1352
0.7272727272727273;MoveNorth;(16, 6);1;1353
0.7272727272727273;MoveNorth;(16, 5);1;1354
0.7272727272727273;MoveNorth;(16, 4);1;1355
0.7272727272727273;Idle;(16, 4);1;1356
0.7272727272727273;MoveNorth;(16, 3);1;1357
0.7272727272727273;MoveNorthWest;(15, 2);1;1358
0.7272727272727273;MoveNorth;(15, 1);1;1359
0.7272727272727273;AddObject;(15, 1);1;1360
0.7272727272727273;MoveSouth;(15, 2);1;1361
0.7272727272727273;MoveNorthEast;(16, 1);1;1362
0.7272727272727273;AddObject;(16, 1);1;1363
0.7272727272727273;MoveSouth;(16, 2);1;1364
0.7272727272727273;AddObject;(16, 2);1;1365
0.7272727272727273;MoveNorthEast;(17, 1);1;1366
0.7272727272727273;MoveSouth;(17, 2);1;1367
0.7272727272727273;Idle;(17, 2);1;1368
0.7272727272727273;;(17, 2);1;1369
0.7272727272727273;;(17, 2);1;1370
0.7272727272727273;;(17, 2);1;1371
0.7272727272727273;;(17, 2);1;1372
0.7272727272727273;;(17, 2);1;1373
0.7272727272727273;;(17, 2);1;1374
0.7272727272727273;;(17, 2);1;1375
0.7272727272727273;;(17, 2);1;1376
0.7272727272727273;;(17, 2);1;1377
0.7272727272727273;;(17, 2);1;1378
0.7272727272727273;;(17, 2);1;1379
0.7272727272727273;;(17, 2);1;1380
0.7272727272727273;;(17, 2);1;1381
0.7272727272727273;;(17, 2);1;1382
0.7272727272727273;;(17, 2);1;1383
0.7272727272727273;;(17, 2);1;1384
0.7272727272727273;;(17, 2);1;1385
0.7272727272727273;;(17, 2);1;1386
0.7272727272727273;;(17, 2);1;1387
0.7272727272727273;;(17, 2);1;1388
0.7272727272727273;;(17, 2);1;1389
0.7272727272727273;;(17, 2);1;1390
0.7272727272727273;;(17, 2);1;1391
0.7272727272727273;;(17, 2);1;1392
0.7272727272727273;;(17, 2);1;1393
0.7272727272727273;;(17, 2);1;1394
0.7272727272727273;;(17, 2);1;1395
0.7272727272727273;;(17, 2);1;1396
0.7272727272727273;;(17, 2);1;1397
0.7272727272727273;;(17, 2);1;1398
0.7272727272727273;;(17, 2);1;1399
0.7272727272727273;;(17, 2);1;1400
0.7272727272727273;;(17, 2);1;1401
0.7272727272727273;;(17, 2);1;1402
0.7272727272727273;;(17, 2);1;1403
0.7272727272727273;;(17, 2);1;1404
0.7272727272727273;;(17, 2);1;1405
0.7272727272727273;;(17, 2);1;1406
0.7272727272727273;;(17, 2);1;1407
0.7272727272727273;;(17, 2);1;1408
0.7272727272727273;;(17, 2);1;1409
0.7272727272727273;;(17, 2);1;1410
0.7272727272727273;;(17, 2);1;1411
0.7272727272727273;;(17, 2);1;1412
0.7272727272727273;;(17, 2);1;1413
0.7272727272727273;;(17, 2);1;1414
0.7272727272727273;;(17, 2);1;1415
0.7272727272727273;;(17, 2);1;1416
0.7272727272727273;RemoveObject;(17, 2);1;1417
0.7272727272727273;;(17, 2);1;1418
0.7272727272727273;;(17, 2);1;1419
0.7272727272727273;;(17, 2);1;1420
0.7272727272727273;;(17, 2);1;1421
0.7272727272727273;;(17, 2);1;1422
0.7272727272727273;;(17, 2);1;1423
0.7272727272727273;;(17, 2);1;1424
0.7272727272727273;;(17, 2);1;1425
0.7272727272727273;;(17, 2);1;1426
0.7272727272727273;RemoveObject;(17, 2);1;1427
0.7272727272727273;Idle;(17, 2);1;1428
0.7272727272727273;Idle;(17, 2);1;1429
0.7272727272727273;MoveNorth;(17, 1);1;1430
0.7272727272727273;RemoveObject;(17, 1);1;1431
0.7272727272727273;CarryObject;(17, 1);1;1432
0.7272727272727273;MoveSouth;(17, 2);1;1433
0.7272727272727273;MoveSouthWest;(16, 3);1;1434
0.7272727272727273;MoveSouthEast;(17, 4);1;1435
0.7272727272727273;MoveSouthEast;(18, 5);1;1436
0.7272727272727273;MoveSouthEast;(19, 6);1;1437
0.7272727272727273;MoveSouthEast;(20, 7);1;1438
0.7272727272727273;MoveSouthEast;(21, 8);1;1439
0.7272727272727273;MoveSouthEast;(22, 9);1;1440
0.7272727272727273;MoveSouthEast;(23, 10);1;1441
0.7272727272727273;MoveSouthEast;(24, 11);1;1442
0.7272727272727273;MoveSouthEast;(25, 12);1;1443
0.8181818181818182;Drop;(25, 12);1;1444
0.8181818181818182;Idle;(25, 12);1;1445
0.8181818181818182;MoveNorthWest;(24, 11);1;1446
0.8181818181818182;MoveNorthWest;(23, 10);1;1447
0.8181818181818182;MoveNorthWest;(22, 9);1;1448
0.8181818181818182;MoveNorthWest;(21, 8);1;1449
0.8181818181818182;MoveNorthWest;(20, 7);1;1450
0.8181818181818182;MoveNorthWest;(19, 6);1;1451
0.8181818181818182;MoveNorthWest;(18, 5);1;1452
0.8181818181818182;MoveNorthWest;(17, 4);1;1453
0.8181818181818182;MoveNorthWest;(16, 3);1;1454
0.8181818181818182;MoveNorth;(16, 2);1;1455
0.8181818181818182;MoveNorth;(16, 1);1;1456
0.8181818181818182;RemoveObject;(16, 1);1;1457
0.8181818181818182;CarryObject;(16, 1);1;1458
0.8181818181818182;MoveSouth;(16, 2);1;1459
0.8181818181818182;MoveSouth;(16, 3);1;1460
0.8181818181818182;MoveSouthEast;(17, 4);1;1461
0.8181818181818182;MoveSouthEast;(18, 5);1;1462
0.8181818181818182;MoveSouthEast;(19, 6);1;1463
0.8181818181818182;MoveSouthEast;(20, 7);1;1464
0.8181818181818182;MoveSouthEast;(21, 8);1;1465
0.8181818181818182;MoveSouthEast;(22, 9);1;1466
0.8181818181818182;MoveSouthEast;(23, 10);1;1467
0.8181818181818182;MoveSouth;(23, 11);1;1468
0.8181818181818182;MoveSouthEast;(24, 12);1;1469
0.8181818181818182;MoveSouth;(24, 13);1;1470
0.8181818181818182;MoveSouth;(24, 14);1;1471
0.8181818181818182;MoveSouthEast;(25, 15);1;1472
0.9090909090909091;Drop;(25, 15);1;1473
0.9090909090909091;MoveNorthWest;(24, 14);1;1474
0.9090909090909091;MoveNorthWest;(23, 13);1;1475
0.9090909090909091;MoveNorthWest;(22, 12);1;1476
0.9090909090909091;MoveNorthWest;(21, 11);1;1477
0.9090909090909091;MoveNorthWest;(20, 10);1;1478
0.9090909090909091;MoveNorthWest;(19, 9);1;1479
0.9090909090909091;MoveNorth;(19, 8);1;1480
0.9090909090909091;MoveNorth;(19, 7);1;1481
0.9090909090909091;MoveNorthWest;(18, 6);1;1482
0.9090909090909091;MoveWest;(17, 6);1;1483
0.9090909090909091;MoveWest;(16, 6);1;1484
0.9090909090909091;MoveWest;(15, 6);1;1485
0.9090909090909091;MoveWest;(14, 6);1;1486
0.9090909090909091;MoveWest;(13, 6);1;1487
0.9090909090909091;MoveWest;(12, 6);1;1488
0.9090909090909091;MoveWest;(11, 6);1;1489
0.9090909090909091;MoveWest;(10, 6);1;1490
0.9090909090909091;MoveWest;(9, 6);1;1491
0.9090909090909091;Idle;(9, 6);1;1492
0.9090909090909091;MoveSouth;(9, 7);1;1493
0.9090909090909091;MoveSouthWest;(8, 8);1;1494
0.9090909090909091;MoveSouth;(8, 9);1;1495
0.9090909090909091;MoveNorthEast;(9, 8);1;1496
0.9090909090909091;MoveSouth;(9, 9);1;1497
0.9090909090909091;MoveNorthEast;(10, 8);1;1498
0.9090909090909091;MoveSouth;(10, 9);1;1499
0.9090909090909091;Idle;(10, 9);1;1500
0.9090909090909091;MoveNorth;(10, 8);1;1501
0.9090909090909091;MoveNorthWest;(9, 7);1;1502
0.9090909090909091;MoveNorth;(9, 6);1;1503
0.9090909090909091;MoveNorth;(9, 5);1;1504
0.9090909090909091;MoveNorth;(9, 4);1;1505
0.9090909090909091;Idle;(9, 4);1;1506
0.9090909090909091;MoveNorth;(9, 3);1;1507
0.9090909090909091;MoveNorthWest;(8, 2);1;1508
0.9090909090909091;MoveNorth;(8, 1);1;1509
0.9090909090909091;MoveSouth;(8, 2);1;1510
0.9090909090909091;MoveNorthEast;(9, 1);1;1511
0.9090909090909091;MoveSouth;(9, 2);1;1512
0.9090909090909091;MoveNorthEast;(10, 1);1;1513
0.9090909090909091;MoveSouth;(10, 2);1;1514
0.9090909090909091;Idle;(10, 2);1;1515
0.9090909090909091;MoveSouthWest;(9, 3);1;1516
0.9090909090909091;MoveSouthWest;(8, 4);1;1517
0.9090909090909091;MoveWest;(7, 4);1;1518
0.9090909090909091;MoveWest;(6, 4);1;1519
0.9090909090909091;MoveWest;(5, 4);1;1520
0.9090909090909091;MoveWest;(4, 4);1;1521
0.9090909090909091;MoveWest;(3, 4);1;1522
0.9090909090909091;MoveWest;(2, 4);1;1523
0.9090909090909091;Idle;(2, 4);1;1524
0.9090909090909091;MoveNorth;(2, 3);1;1525
0.9090909090909091;MoveNorthWest;(1, 2);1;1526
0.9090909090909091;MoveNorth;(1, 1);1;1527
0.9090909090909091;MoveSouth;(1, 2);1;1528
0.9090909090909091;MoveNorthEast;(2, 1);1;1529
0.9090909090909091;MoveSouth;(2, 2);1;1530
0.9090909090909091;AddObject;(2, 2);1;1531
0.9090909090909091;Idle;(2, 2);1;1532
0.9090909090909091;;(2, 2);1;1533
0.9090909090909091;;(2, 2);1;1534
0.9090909090909091;;(2, 2);1;1535
0.9090909090909091;;(2, 2);1;1536
0.9090909090909091;;(2, 2);1;1537
0.9090909090909091;;(2, 2);1;1538
0.9090909090909091;;(2, 2);1;1539
0.9090909090909091;;(2, 2);1;1540
0.9090909090909091;;(2, 2);1;1541
0.9090909090909091;;(2, 2);1;1542
0.9090909090909091;;(2, 2);1;1543
0.9090909090909091;;(2, 2);1;1544
0.9090909090909091;;(2, 2);1;1545
0.9090909090909091;;(2, 2);1;1546
0.9090909090909091;;(2, 2);1;1547
0.9090909090909091;;(2, 2);1;1548
0.9090909090909091;;(2, 2);1;1549
0.9090909090909091;;(2, 2);1;1550
0.9090909090909091;;(2, 2);1;1551
0.9090909090909091;;(2, 2);1;1552
0.9090909090909091;;(2, 2);1;1553
0.9090909090909091;;(2, 2);1;1554
0.9090909090909091;;(2, 2);1;1555
0.9090909090909091;;(2, 2);1;1556
0.9090909090909091;;(2, 2);1;1557
0.9090909090909091;;(2, 2);1;1558
0.9090909090909091;;(2, 2);1;1559
0.9090909090909091;;(2, 2);1;1560
0.9090909090909091;;(2, 2);1;1561
0.9090909090909091;;(2, 2);1;1562
0.9090909090909091;;(2, 2);1;1563
0.9090909090909091;;(2, 2);1;1564
0.9090909090909091;;(2, 2);1;1565
0.9090909090909091;;(2, 2);1;1566
0.9090909090909091;;(2, 2);1;1567
0.9090909090909091;;(2, 2);1;1568
0.9090909090909091;;(2, 2);1;1569
0.9090909090909091;;(2, 2);1;1570
0.9090909090909091;;(2, 2);1;1571
0.9090909090909091;;(2, 2);1;1572
0.9090909090909091;;(2, 2);1;1573
0.9090909090909091;;(2, 2);1;1574
0.9090909090909091;;(2, 2);1;1575
0.9090909090909091;;(2, 2);1;1576
0.9090909090909091;;(2, 2);1;1577
0.9090909090909091;;(2, 2);1;1578
0.9090909090909091;;(2, 2);1;1579
0.9090909090909091;;(2, 2);1;1580
0.9090909090909091;;(2, 2);1;1581
0.9090909090909091;;(2, 2);1;1582
0.9090909090909091;;(2, 2);1;1583
0.9090909090909091;;(2, 2);1;1584
0.9090909090909091;;(2, 2);1;1585
0.9090909090909091;;(2, 2);1;1586
0.9090909090909091;;(2, 2);1;1587
0.9090909090909091;;(2, 2);1;1588
0.9090909090909091;;(2, 2);1;1589
0.9090909090909091;;(2, 2);1;1590
0.9090909090909091;;(2, 2);1;1591
0.9090909090909091;;(2, 2);1;1592
0.9090909090909091;;(2, 2);1;1593
0.9090909090909091;;(2, 2);1;1594
0.9090909090909091;;(2, 2);1;1595
0.9090909090909091;;(2, 2);1;1596
0.9090909090909091;RemoveObject;(2, 2);1;1597
0.9090909090909091;MoveNorthEast;(3, 1);1;1598
0.9090909090909091;MoveSouth;(3, 2);1;1599
0.9090909090909091;Idle;(3, 2);1;1600
0.9090909090909091;;(3, 2);1;1601
0.9090909090909091;;(3, 2);1;1602
0.9090909090909091;;(3, 2);1;1603
0.9090909090909091;;(3, 2);1;1604
0.9090909090909091;;(3, 2);1;1605
0.9090909090909091;;(3, 2);1;1606
0.9090909090909091;;(3, 2);1;1607
0.9090909090909091;;(3, 2);1;1608
0.9090909090909091;;(3, 2);1;1609
0.9090909090909091;;(3, 2);1;1610
0.9090909090909091;;(3, 2);1;1611
0.9090909090909091;;(3, 2);1;1612
0.9090909090909091;;(3, 2);1;1613
0.9090909090909091;;(3, 2);1;1614
0.9090909090909091;;(3, 2);1;1615
0.9090909090909091;;(3, 2);1;1616
0.9090909090909091;;(3, 2);1;1617
0.9090909090909091;;(3, 2);1;1618
0.9090909090909091;;(3, 2);1;1619
0.9090909090909091;;(3, 2);1;1620
1.0;;(3, 2);1;1621
